"id_cust","recency","frequency","monetary"
"1484897862",147,4,177500
"904904282",90,2,2728
"1264910075",87,8,53750
"124915132",11,2,25000
"494916359",49,1,2273
"1144930786",114,2,35454
"1104933671",110,1,25000
"404940282",40,1,1136
"394946617",39,1,11364
"154946975",15,2,22728
"1074958772",10,6,35228
"944963798",3,38,273983
"254975283",14,2,4546
"254975604",25,1,56818
"1404977725",140,1,12500
"1124978630",71,5,8750
"1344986098",134,1,1250
"224990964",22,1,11364
"1464994682",146,1,10000
"425002807",42,1,22727
"955003522",95,1,2500
"1405024717",126,4,41250
"1025027100",32,4,31819
"1405035287",140,1,59091
"1485039392",130,2,11250
"175058357",17,1,1136
"1185066721",118,1,1250
"1095068152",101,2,21818
"1095068152",101,2,21818
"1505072564",150,1,2500
"1405073036",140,3,17500
"1305076264",130,1,1250
"225079230",6,3,15910
"195080699",19,3,6819
"995081290",99,4,18750
"975085050",14,6,49546
"555090937",55,2,23863
"435091801",41,2,45454
"1245098107",112,5,10000
"475099305",19,2,68182
"655099582",65,1,2273
"1505103596",150,4,17500
"1485118727",100,7,22500
"405121985",40,1,2273
"585126492",22,3,31819
"1165126921",116,1,12500
"1455128221",60,3,4773
"1385134047",84,8,105000
"265135304",5,2,20455
"555143754",55,3,6819
"245149062",24,1,1136
"565164236",53,3,6819
"765180186",76,3,15000
"1105196274",110,1,1250
"1265211860",126,2,11250
"1095218405",109,2,3750
"195219875",19,4,18183
"1485220420",148,1,25000
"1475222046",13,12,26024
"1465224323",98,2,3750
"285227415",28,5,18182
"1495246714",124,6,11250
"1215247834",121,3,30000
"1065257622",106,1,25000
"1265261683",98,8,17500
"185270881",18,3,5682
"265271490",10,2,4546
"995273045",99,1,12500
"585273458",53,7,89773
"1065275791",102,4,36250
"1185278041",118,1,12500
"145292306",14,1,1136
"1465296001",146,3,30000
"535297997",53,1,11364
"525301124",52,1,2273
"1215307155",84,4,8750
"285309926",28,1,1136
"1125314592",112,2,5000
"475315608",47,1,9091
"1395318311",139,1,2500
"465330564",46,1,2273
"1135335106",113,1,11818
"565354312",53,7,14774
"1205358157",120,2,5000
"405372617",40,1,2273
"985373477",98,1,1250
"755383668",48,4,15682
"1175397985",117,1,10000
"1095404022",109,1,1250
"1485405560",145,3,7500
"1015406240",45,8,99318
"1485414849",148,1,2500
"1375416292",112,3,16250
"485419708",48,1,2273
"135424520",13,1,9091
"1355425823",135,1,2500
"1035433448",103,1,1250
"605434386",60,1,22727
"615437362",3,7,56819
"425450075",31,2,2272
"1355469839",134,2,5000
"1435499079",143,1,2500
"1155507388",115,1,10000
"295522059",29,2,4546
"95523550",9,1,11364
"955525133",95,1,10000
"115563274",11,1,9091
"1005568452",100,3,7500
"1445572367",42,7,24546
"1065573976",7,6,69091
"195574719",19,2,10227
"935579226",93,2,26250
"215592477",21,2,4546
"1505597001",150,3,6250
"1405597726",140,1,12500
"1505621437",96,3,16250
"1385634076",94,3,17500
"265637201",17,3,47727
"295641011",29,1,2273
"985642713",98,4,18750
"485642741",48,1,2273
"325648788",32,2,3409
"1025648971",98,7,16250
"75655820",7,1,11364
"615658310",61,1,1136
"615659755",56,2,3409
"325664826",32,1,1136
"1125671993",110,2,25000
"985687041",97,3,40000
"595693799",57,3,4545
"1475702568",135,2,27500
"665703031",66,1,25000
"835707136",83,1,25000
"1245707840",124,2,27500
"265711207",26,2,45454
"1195716197",119,1,2500
"955716473",52,2,3523
"145720203",14,1,2273
"1185728000",118,1,2500
"1405732760",140,1,2500
"1485736573",148,1,1250
"565736764",47,3,27273
"585744199",3,22,237499
"1105746698",110,1,2500
"995752308",99,1,10000
"1275758106",118,3,46818
"1325764762",132,1,10000
"1495769687",149,3,7500
"425782575",42,1,22727
"1045787128",104,4,8750
"595787314",5,33,311369
"105787390",10,2,4546
"1135791673",113,1,25000
"145799205",6,4,15910
"295809530",29,1,1136
"515816108",51,1,11818
"625863659",62,1,11364
"425890527",42,1,9091
"455894188",45,1,56818
"475955561",21,5,6817
"1005955584",55,7,13636
"595955969",3,6,53409
"145982497",14,1,11364
"1346002294",134,1,11818
"946006489",94,2,35000
"1106015647",98,8,46250
"66024664",5,3,11363
"1366030317",114,8,22500
"806030714",4,5,8181
"1456037071",145,1,1250
"946037722",13,4,8182
"566051436",50,2,18182
"636056571",54,5,27274
"1476057266",147,2,63750
"1026065416",102,1,1250
"1166069828",116,1,12500
"106085180",8,7,21592
"1486095060",148,3,17500
"966095709",61,3,17046
"446097169",44,2,4546
"906098522",90,2,15000
"706103145",55,8,55909
"1266109410",126,1,2500
"656115273",65,1,1136
"976117309",97,1,12500
"176118994",17,1,1136
"546126559",51,6,113635
"1506130270",147,3,30000
"166145488",16,2,3409
"126162032",3,4,30682
"1456165933",145,2,5000
"36179627",3,3,4545
"1496186118",125,5,56250
"1016188962",59,2,4773
"1176190225",5,14,106022
"946198348",94,2,3750
"416207081",41,1,9091
"146211064",6,8,125000
"146211441",7,7,65910
"566215363",56,3,5682
"76220653",7,2,79545
"1306223733",19,11,50682
"1386244525",138,2,3750
"526246889",52,1,1136
"1036248094",103,1,12500
"626274031",62,3,5682
"1226276546",122,1,2500
"926289123",92,1,1250
"1506300159",98,4,20000
"206305697",20,1,11364
"946309554",90,3,32500
"506325326",50,1,2273
"546329187",54,3,5682
"1276337619",126,2,11250
"526339160",52,2,45454
"546372482",13,4,26137
"266374819",26,1,11364
"1006374831",16,4,64545
"1386379072",81,2,5000
"86388632",8,1,1136
"1376396534",82,3,15000
"1506413225",95,7,13750
"1046422262",51,3,4886
"76424123",7,1,1136
"536426697",53,1,59091
"246427072",24,1,1136
"1026436306",93,5,27500
"626446243",25,3,3408
"1416448842",141,2,35000
"1296456181",125,2,25000
"1126459372",112,1,2500
"986461496",98,3,7500
"1176464533",117,1,12500
"1156466533",3,12,57730
"1016468445",101,1,1250
"1466484113",146,1,12500
"866488512",40,11,112727
"396490937",39,1,1136
"1476498985",147,2,27500
"926500358",92,2,3750
"406510191",12,4,70454
"816518061",81,4,20000
"156523650",11,7,47729
"256526542",25,1,1136
"526532022",8,3,6819
"1016536199",101,1,2500
"1476538818",46,4,15796
"1326540129",73,4,60000
"296544831",29,3,26136
"1016547092",101,1,2500
"1246553956",57,6,9432
"116555860",11,2,25000
"476556208",47,1,9091
"1026556775",89,2,2500
"1036579072",103,1,12500
"1226593724",4,7,123864
"446603924",44,1,11364
"1456603941",145,2,27500
"1456612550",124,6,31250
"146629321",12,3,56818
"1466630860",43,6,8409
"1026634421",102,1,1250
"136637636",6,3,27273
"1276641261",127,1,10000
"986642879",98,1,1250
"1456650599",145,4,8750
"406660533",40,1,1136
"216668060",21,2,31580
"1406669691",57,7,11022
"836671636",80,6,22500
"1166674470",116,1,10000
"1106679575",110,1,10000
"1376688115",137,1,10000
"1506690764",149,3,23750
"1486693180",148,1,12500
"106700063",10,1,2273
"966712058",81,4,7500
"506719589",50,1,1136
"1466720275",146,3,5000
"106724753",10,1,1136
"106724754",10,1,9091
"436729056",43,2,4546
"1016730532",101,2,15000
"966734584",96,1,1250
"1036737004",5,11,80226
"116749154",11,1,1136
"1496761609",149,1,2500
"1426768835",74,8,62500
"146772757",13,2,45454
"146786746",14,1,2273
"136788745",13,1,9091
"496791417",49,1,11364
"1326792173",102,5,16250
"616799260",61,1,1136
"146813034",14,1,2273
"1466816386",11,15,47045
"1446817619",24,13,90796
"996820711",99,1,25000
"1186824498",118,3,17500
"1176827346",117,2,37500
"826828497",82,1,2500
"1456841564",145,1,2500
"1506848948",131,4,8750
"466856358",46,1,2273
"546868785",6,11,186363
"1366881003",116,5,7500
"1066881584",106,1,12500
"216897409",21,1,9091
"1416897704",141,3,13750
"1476900584",132,2,37500
"1376903311",129,2,3750
"1146903954",114,2,22500
"1406912558",140,1,1250
"436922712",25,3,29546
"1026932264",102,1,2500
"1126941716",98,3,30000
"246949024",24,1,2273
"396949252",39,1,1136
"956951483",95,1,2500
"896954668",89,2,3750
"616954720",61,1,11364
"1496966704",101,5,102500
"66979019",6,1,22727
"386979838",6,5,113635
"1036979940",103,1,1250
"1096983200",104,2,2500
"606992338",60,2,3409
"1476006244",91,5,21250
"906028088",90,1,18182
"1316032013",131,1,12500
"586038554",58,1,11818
"996051275",49,8,87955
"846057808",84,1,12500
"476060971",47,2,2272
"1006061673",100,1,2500
"1486062132",105,6,32500
"446064222",26,4,200909
"1486066624",146,2,25000
"1346070496",134,1,12500
"1436079726",111,2,50000
"396081568",39,3,5682
"446093152",14,2,20455
"626096844",62,1,9091
"326099921",32,1,1136
"1456102378",98,4,16250
"936105707",93,1,25000
"1196108763",119,1,2500
"216118762",21,2,31580
"946120629",94,1,1250
"476121421",10,5,6817
"1166124990",111,2,12500
"936131722",3,47,219092
"616144153",61,2,13637
"756144285",13,9,84205
"926151482",50,5,8295
"956154211",26,3,4886
"586158863",58,1,1136
"956164618",95,1,1250
"1416177197",114,5,35000
"1356177601",135,1,2500
"446183797",44,1,1136
"276184946",27,1,2273
"946185263",94,1,1250
"576185601",42,3,5682
"1486185851",148,2,22500
"546190186",54,2,45454
"1456200057",145,2,72500
"1476202455",9,14,95342
"1146209027",108,7,60000
"456210862",45,1,22727
"286221097",23,9,18183
"1076226642",107,1,27273
"626247777",61,3,56818
"1066250100",106,1,25000
"1476251725",147,2,27500
"1476261796",147,3,7500
"986270394",97,2,2500
"1506287681",150,1,2500
"226298293",19,3,13636
"1506302607",150,1,2500
"486305032",48,1,1136
"1026306439",93,2,3750
"616321200",61,1,59091
"1436325341",10,10,63749
"526328553",52,1,2273
"1416334231",64,2,11136
"1396335342",139,1,2500
"106335536",10,2,25000
"1186341557",118,1,11818
"1006343265",100,2,3750
"66349483",6,2,12500
"1356354990",30,21,214886
"286386734",28,1,1136
"976390796",97,1,1250
"1446399176",144,1,1250
"1416400605",6,9,53978
"176421805",17,1,9091
"66433565",5,3,13636
"1436434114",137,3,6250
"326440014",32,1,1136
"976440703",89,5,31250
"1066462623",96,4,50000
"1456468656",145,1,2500
"1206476492",120,1,2500
"1256487885",42,2,3636
"546497236",9,4,56818
"976511930",97,1,12500
"1436515827",143,2,5000
"436521354",43,1,2273
"1036526970",103,1,2500
"1316531235",127,7,23750
"396535269",30,6,170455
"46536942",4,1,2273
"1076538288",106,2,13750
"446553533",44,1,11364
"1106555454",14,10,32955
"1136557456",113,1,25000
"1056558837",105,4,6250
"856563998",85,1,12500
"1086565236",108,2,5000
"486567394",48,1,11364
"256567589",25,1,1136
"876568085",21,12,22159
"116577466",11,2,25000
"1036580757",103,1,2500
"1486585436",148,2,3750
"1246599669",8,2,27273
"526600925",10,3,4545
"516606845",51,1,1136
"1246607006",124,2,5000
"1166613801",101,4,31250
"116614348",11,2,25000
"1316622783",131,2,26250
"146628553",14,2,18182
"1496629013",14,6,13296
"216629871",7,8,238635
"1276638309",127,1,1250
"1446645097",52,5,9205
"946650750",94,1,62500
"136655738",5,4,43183
"976662753",97,2,5000
"216663955",21,1,2273
"896665150",21,6,70568
"606669401",7,13,52274
"836697807",83,1,12500
"1426697851",141,2,26250
"546697921",54,2,4546
"1356703414",135,1,10000
"1016706402",8,15,141705
"496718737",49,1,11364
"1436727544",109,13,51250
"1456729175",145,3,27500
"1426731324",142,1,25000
"536732707",53,4,17046
"1076735319",107,1,10000
"986739720",98,1,25000
"916740972",91,1,12500
"1366741292",132,2,27500
"1156747075",115,2,5000
"1026747225",102,1,12500
"1006747227",13,2,27273
"86754025",6,5,36363
"226755125",22,3,13637
"76757537",7,1,2273
"1066759140",106,3,7500
"126767199",12,3,27273
"1446767375",48,13,97500
"1126768545",112,1,1250
"1006769911",100,1,25000
"116769944",11,2,45454
"1176785772",117,1,11818
"1156788798",115,2,72500
"786796443",60,6,11705
"1006800211",100,1,2500
"1256804098",77,10,41250
"1486807319",148,1,1250
"1266810798",102,3,6250
"826811177",77,7,36250
"266842062",20,2,22728
"566847826",56,2,18182
"816855926",40,2,4773
"1146856679",114,2,2500
"166859741",16,2,4546
"1336862825",133,1,10000
"86866211",7,3,4545
"236866219",23,1,2273
"1446877935",144,1,2500
"916878189",14,11,31136
"206894606",20,1,11364
"176898481",16,5,7954
"396901237",39,1,1136
"1066911278",106,2,3750
"1116927122",111,1,12500
"156939336",15,2,18182
"1246977894",124,3,7500
"986984895",50,11,25684
"987001524",12,10,90227
"67017413",6,1,9091
"1177028143",117,1,23636
"1487041605",146,13,58750
"1477042216",143,3,12500
"1127042970",106,15,67500
"847042971",84,5,32500
"1437059154",143,1,12500
"1137060677",113,1,25000
"977086595",10,5,44432
"437086803",43,1,11364
"957096397",95,4,8750
"857102454",14,8,41362
"257108060",11,2,11364
"847120991",10,8,49205
"497127255",49,1,9091
"127132928",12,3,13637
"567135180",55,3,88636
"317143039",31,1,2273
"147144290",10,7,82954
"1017155547",101,1,1250
"567158022",56,1,2273
"1487160760",3,19,232501
"287171944",13,5,86364
"57172817",5,1,22727
"977205382",97,1,1250
"57219332",5,1,11364
"947313926",14,10,38409
"977335813",14,6,53523
"627343668",29,7,13637
"1307346517",130,2,3750
"877350349",87,1,1250
"1457364000",145,1,2500
"1017367806",5,7,118181
"1377367836",7,8,15682
"1487371309",148,1,62500
"1507375576",149,7,27500
"157380767",15,1,1136
"487391992",48,1,2273
"1047396940",13,10,54432
"1457418395",145,2,35000
"117448029",6,4,30682
"1207449932",120,1,2500
"1457514389",91,25,88750
"1407524121",137,2,3750
"1377527183",137,2,5000
"1047539947",104,1,12500
"277546618",27,2,45454
"1417547655",141,1,1250
"1397576030",139,1,10000
"787600262",78,1,10000
"1037615079",103,2,12500
"1487615559",12,4,5909
"117633406",11,1,11818
"527645508",52,1,9091
"587650704",58,3,14773
"1407659721",140,2,15000
"607662496",5,5,88636
"487670066",48,1,11364
"407675207",24,5,17046
"657683137",60,4,17046
"1067707327",106,1,12500
"427733548",16,9,27274
"477748645",47,1,9091
"597751914",58,2,34091
"1017757619",101,1,1250
"947761719",94,1,11818
"1357779619",135,1,2500
"197782679",19,1,2273
"947786494",12,10,58068
"127803182",12,2,25000
"1397825221",139,3,6250
"1027834530",48,9,26137
"147844043",14,1,11364
"427875555",5,7,65911
"307880707",30,1,1136
"947881959",38,7,62955
"1017884588",101,1,10000
"1497906722",149,1,1250
"1457909922",145,2,27500
"1507925748",82,10,21250
"1017933708",97,3,51250
"1157940985",12,4,8182
"917965051",91,3,7500
"147973177",14,2,25000
"1107982299",79,5,11250
"578005464",57,2,4546
"478006892",10,7,284090
"808009832",80,1,2500
"408010566",40,1,1136
"388030995",6,12,30683
"1338032123",130,2,22500
"608056733",60,1,22727
"1178057039",117,2,37500
"608063849",60,1,9091
"518067298",41,5,19319
"458081626",45,1,56818
"568106729",56,1,11364
"238117831",23,1,1136
"288146432",28,1,9091
"1138155052",113,1,12500
"68181872",6,1,1136
"478182841",47,1,2273
"508216000",50,1,1136
"158216376",14,8,35229
"58216411",4,2,25000
"178216574",17,4,70455
"788219584",66,5,150000
"298220797",29,1,2273
"408221151",40,4,7955
"198222294",14,4,48863
"225002590",22,2,3409
"265055539",26,1,1136
"45074407",3,3,4545
"155113400",14,3,47727
"145242157",4,8,95455
"145312197",5,6,12501
"117124209",11,1,1136
"200039043",20,1,1136
"280081826",28,2,23863
"1210059600",121,1,1136
"60151900",6,1,9091
"1220154700",122,2,13637
"560160306",56,1,1136
"860320089",85,4,36364
"790426644",13,7,47729
"750453400",75,1,9091
"1040462400",81,7,48864
"550483440",55,1,9091
"450555202",45,1,1136
"1030746065",103,1,2273
"1210776364",121,2,34091
"1180795418",117,2,31818
"1130924242",113,1,1136
"570992469",24,3,19318
"271027473",27,1,1136
"121063888",12,2,4546
"251109393",25,1,2273
"131132312",13,1,1136
"1491307755",149,2,4546
"271456633",27,1,2273
"231903388",23,1,22727
"1502172072",6,45,142048
"882259195",48,15,125004
"222269555",22,1,2273
"1082308926",108,1,20850
"932537473",93,1,2273
"342734180",34,1,11364
"592831515",59,1,22727
"322962787",32,1,11364
"1473112111",138,9,82955
"1073153818",101,5,19319
"1503155553",106,18,75003
"793172277",79,1,22727
"743250802",74,2,18182
"1153358555",83,4,20454
"1433375906",140,4,63636
"1153399933",115,1,2273
"1223487300",122,1,56818
"933540107",79,4,4544
"1223580301",122,1,2273
"833652300",19,4,7955
"1304020208",130,2,3409
"864323377",86,1,11364
"654385929",65,1,2273
"864644464",14,10,176136
"144818324",14,2,45454
"324852985",32,3,5682
"894874060",89,1,2273
"274905535",27,2,79545
"274910926",27,1,1136
"224949945",22,1,22727
"1465007389",84,11,39772
"945078855",94,1,1136
"1225132467",122,1,2273
"235149292",23,1,2273
"1225160803",18,13,78410
"1215482100",93,4,159090
"855497080",85,1,9091
"1315553500",131,1,1136
"1345633789",109,6,28410
"305852509",30,1,22727
"1205855355",120,1,1136
"1086356342",108,1,9091
"306367165",30,1,2273
"826377779",82,3,15910
"1196447777",119,1,1136
"326525495",32,1,2273
"357128700",35,1,2273
"657146789",65,1,22727
"297181177",29,2,4400
"1197186622",119,2,4546
"1317192126",131,3,6819
"627197010",62,1,1136
"1087236565",108,2,45454
"987361100",98,1,2273
"1417455114",123,4,9092
"347463021",34,1,22727
"1467501120",5,70,605688
"1357606618",61,2,11364
"277700603",27,2,34091
"1437725543",98,3,27273
"337762100",33,1,22727
"1427945333",140,2,35454
"977954040",7,14,34092
"1188101436",118,2,4546
"1248133933",90,3,5682
"288208686",28,1,11364
"1028253131",102,2,31818
"348322600",34,2,4546
"1188389703",118,1,22727
"988628181",98,2,18182
"578630207",3,5,88636
"208852080",20,4,38637
"248911754",22,3,25001
"1209003232",119,2,4546
"289029090",28,1,22727
"1139034333",113,1,1136
"229088885",22,1,2273
"349150555",34,2,4546
"149189595",14,2,18182
"1069190809",106,2,10227
"249355511",24,1,1136
"1319417439",131,1,1136
"859460058",85,1,9091
"1479596866",147,1,2273
"1199675708",119,1,22727
"59997771",5,1,20500
"70014432",7,1,2273
"1220040926",88,5,9091
"870085285",28,2,12500
"980100112",98,1,11818
"890407847",89,3,80681
"820964913",82,2,4546
"340995007",34,1,2273
"111004207",11,2,88000
"1501149803",125,5,54546
"1211184463",121,1,9091
"261207940",26,3,6819
"621213707",62,2,3409
"331282633",33,2,2272
"571290277",27,4,68182
"671357099",67,1,9091
"1451367467",10,27,146597
